Ensembl Gene ID	Ensembl Transcript ID	CDS Length
ENSG00000100105	ENST00000215919	1614
ENSG00000211625	ENST00000390270	348
ENSG00000211626	ENST00000390271	345
ENSG00000168026	ENST00000431162	3963
ENSG00000168026	ENST00000430597	3432
ENSG00000168026	ENST00000431559	333
ENSG00000168026	ENST00000425163	387
ENSG00000168026	ENST00000440121	3819
ENSG00000168026	ENST00000301819	3966
ENSG00000106638	ENST00000424598	141
ENSG00000106638	ENST00000450285	531
ENSG00000106638	ENST00000305632	1344
ENSG00000106638	ENST00000417008	132
ENSG00000106638	ENST00000432538	1236
ENSG00000106638	ENST00000433464	324
ENSG00000106638	ENST00000426966	228
ENSG00000106638	ENST00000452475	813
ENSG00000106638	ENST00000437521	120
ENSG00000106638	ENST00000435792	165
ENSG00000106638	ENST00000452125	195
ENSG00000106638	ENST00000458466	132
ENSG00000164967	ENST00000378959	492
ENSG00000164967	ENST00000297613	492
ENSG00000178342	ENST00000316249	1401
ENSG00000169933	ENST00000380682	3969
ENSG00000145241	ENST00000273853	2832
ENSG00000145241	ENST00000513216	2187
ENSG00000145241	ENST00000506882	1629
ENSG00000145241	ENST00000515140	324
ENSG00000197153	ENST00000359303	411
ENSG00000137100	ENST00000421919	456
ENSG00000137100	ENST00000341694	531
ENSG00000137100	ENST00000259632	561
ENSG00000137100	ENST00000477738	315
ENSG00000137100	ENST00000378913	315
ENSG00000137100	ENST00000378911	482
ENSG00000137100	ENST00000378916	477
ENSG00000137100	ENST00000447983	519
ENSG00000090402	ENST00000264382	5484
ENSG00000090402	ENST00000476593	141
ENSG00000233224	ENST00000359611	393
ENSG00000122490	ENST00000357575	762
ENSG00000122490	ENST00000397778	816
ENSG00000122490	ENST00000351365	224
ENSG00000122490	ENST00000474967	204
ENSG00000122490	ENST00000590381	399
ENSG00000122490	ENST00000591964	246
ENSG00000122490	ENST00000478144	409
ENSG00000122490	ENST00000593030	399
ENSG00000122490	ENST00000589452	204
ENSG00000122490	ENST00000409073	567
ENSG00000142731	ENST00000270861	2913
ENSG00000142731	ENST00000515069	2679
ENSG00000142731	ENST00000513090	2817
ENSG00000142731	ENST00000507249	2730
ENSG00000142731	ENST00000514379	2790
ENSG00000142731	ENST00000508113	596
ENSG00000242766	ENST00000483379	351
ENSG00000167286	ENST00000300692	516
ENSG00000167286	ENST00000534687	397
ENSG00000167286	ENST00000529594	297
ENSG00000167286	ENST00000392884	384
ENSG00000241244	ENST00000492446	351
ENSG00000112414	ENST00000230173	3666
ENSG00000112414	ENST00000367608	3669
ENSG00000112414	ENST00000296932	3582
ENSG00000112414	ENST00000367609	3753
ENSG00000112414	ENST00000541199	724
ENSG00000112414	ENST00000435011	425
ENSG00000112414	ENST00000508295	407
ENSG00000112414	ENST00000540208	311
ENSG00000224041	ENST00000417279	345
ENSG00000211630	ENST00000390275	351
ENSG00000240834	ENST00000390276	351
ENSG00000101911	ENST00000380663	441
ENSG00000101911	ENST00000380668	957
ENSG00000101911	ENST00000398491	966
ENSG00000101911	ENST00000489404	603
ENSG00000101911	ENST00000461630	522
ENSG00000101911	ENST00000460220	453
ENSG00000211632	ENST00000390277	345
ENSG00000106105	ENST00000389266	2220
ENSG00000106105	ENST00000454308	240
ENSG00000106105	ENST00000444666	234
ENSG00000151327	ENST00000555211	227
ENSG00000151327	ENST00000382406	642
ENSG00000151327	ENST00000280987	711
ENSG00000151327	ENST00000553852	111
ENSG00000151327	ENST00000553955	23
ENSG00000151327	ENST00000554794	421
ENSG00000151327	ENST00000555260	148
ENSG00000151327	ENST00000396472	642
ENSG00000211633	ENST00000390278	351
ENSG00000165533	ENST00000556077	636
ENSG00000165533	ENST00000553718	126
ENSG00000165533	ENST00000345383	1518
ENSG00000165533	ENST00000346301	1428
ENSG00000165533	ENST00000338104	1596
ENSG00000165533	ENST00000354441	753
ENSG00000165533	ENST00000380656	1548
ENSG00000165533	ENST00000555057	561
ENSG00000165533	ENST00000556651	576
ENSG00000165533	ENST00000554686	1313
ENSG00000165533	ENST00000557580	794
ENSG00000165533	ENST00000358622	954
ENSG00000165533	ENST00000536576	831
ENSG00000196814	ENST00000361171	960
ENSG00000196814	ENST00000402437	617
ENSG00000196814	ENST00000545391	666
ENSG00000196814	ENST00000436593	915
ENSG00000196814	ENST00000535766	645
ENSG00000213888	ENST00000504184	396
ENSG00000185721	ENST00000331457	1104
ENSG00000185721	ENST00000416465	192
ENSG00000185721	ENST00000548143	169
ENSG00000242580	ENST00000468879	351
ENSG00000035720	ENST00000265404	888
ENSG00000035720	ENST00000396225	888
ENSG00000239819	ENST00000471857	351
ENSG00000235896	ENST00000423080	357
ENSG00000186185	ENST00000587309	2502
ENSG00000186185	ENST00000593135	2559
ENSG00000186185	ENST00000590129	2529
ENSG00000186185	ENST00000339151	2568
ENSG00000186185	ENST00000438933	2502
ENSG00000155542	ENST00000285947	900
ENSG00000155542	ENST00000418299	120
ENSG00000155542	ENST00000423328	147
ENSG00000155542	ENST00000541720	816
ENSG00000228325	ENST00000443397	390
ENSG00000125975	ENST00000246199	450
ENSG00000125975	ENST00000374345	461
ENSG00000125975	ENST00000424444	195
ENSG00000125975	ENST00000444723	609
ENSG00000130309	ENST00000252599	1869
ENSG00000130309	ENST00000600474	414
ENSG00000130309	ENST00000597147	654
ENSG00000166192	ENST00000542035	639
ENSG00000166192	ENST00000567794	112
ENSG00000166192	ENST00000564863	221
ENSG00000166192	ENST00000340912	639
ENSG00000166192	ENST00000564082	392
ENSG00000166192	ENST00000544411	639
ENSG00000166192	ENST00000544171	639
ENSG00000121871	ENST00000475390	2934
ENSG00000121871	ENST00000241274	2934
ENSG00000121871	ENST00000497724	488
ENSG00000160654	ENST00000532917	549
ENSG00000160654	ENST00000292144	123
ENSG00000160654	ENST00000392883	237
ENSG00000257411	ENST00000548861	489
ENSG00000196331	ENST00000303806	381
ENSG00000125991	ENST00000348547	1152
ENSG00000125991	ENST00000357394	1167
ENSG00000125991	ENST00000438317	372
ENSG00000125991	ENST00000416206	1193
ENSG00000125991	ENST00000411577	357
ENSG00000125991	ENST00000413587	977
ENSG00000125991	ENST00000442139	472
ENSG00000125991	ENST00000451605	391
ENSG00000125991	ENST00000447986	1197
ENSG00000125991	ENST00000279052	1167
ENSG00000163060	ENST00000295201	1308
ENSG00000163060	ENST00000427593	678
ENSG00000114200	ENST00000264381	1809
ENSG00000114200	ENST00000497011	1689
ENSG00000114200	ENST00000482958	1578
ENSG00000114200	ENST00000479451	399
ENSG00000114200	ENST00000488954	363
ENSG00000114200	ENST00000540653	195
ENSG00000168131	ENST00000303324	1074
ENSG00000170515	ENST00000303305	1185
ENSG00000170515	ENST00000552766	855
ENSG00000170515	ENST00000546435	1131
ENSG00000170515	ENST00000548711	885
ENSG00000170515	ENST00000553057	562
ENSG00000170515	ENST00000551061	194
ENSG00000124657	ENST00000244623	942
ENSG00000092020	ENST00000553273	69
ENSG00000092020	ENST00000261475	1362
ENSG00000092020	ENST00000554222	69
ENSG00000092020	ENST00000555219	387
ENSG00000092020	ENST00000557074	125
ENSG00000092020	ENST00000557217	69
ENSG00000092020	ENST00000554899	69
ENSG00000092020	ENST00000555614	676
ENSG00000092020	ENST00000555726	59
ENSG00000092020	ENST00000554361	678
ENSG00000092020	ENST00000554265	69
ENSG00000092020	ENST00000555630	405
ENSG00000092020	ENST00000554488	69
ENSG00000092020	ENST00000557288	90
ENSG00000092020	ENST00000554563	321
ENSG00000092020	ENST00000555644	573
ENSG00000092020	ENST00000557278	502
ENSG00000092020	ENST00000553282	162
ENSG00000030304	ENST00000189978	2628
ENSG00000030304	ENST00000416899	2604
ENSG00000030304	ENST00000374439	351
ENSG00000030304	ENST00000374438	570
ENSG00000030304	ENST00000374448	2610
ENSG00000030304	ENST00000374440	351
ENSG00000197279	ENST00000377325	1458
ENSG00000172005	ENST00000309988	462
ENSG00000172005	ENST00000353004	336
ENSG00000172005	ENST00000354078	294
ENSG00000172005	ENST00000349807	168
ENSG00000169064	ENST00000392766	2403
ENSG00000169064	ENST00000455345	2520
ENSG00000169064	ENST00000494898	136
ENSG00000169064	ENST00000492642	260
ENSG00000169064	ENST00000392764	2316
ENSG00000169064	ENST00000464922	149
ENSG00000169064	ENST00000474464	491
ENSG00000169064	ENST00000485651	206
ENSG00000169064	ENST00000392767	2403
ENSG00000169064	ENST00000307529	2520
ENSG00000269293	ENST00000600652	465
ENSG00000196812	ENST00000340487	1047
ENSG00000198315	ENST00000330236	1737
ENSG00000198315	ENST00000457389	1737
ENSG00000198315	ENST00000536028	477
ENSG00000144029	ENST00000272418	1293
ENSG00000144029	ENST00000345084	756
ENSG00000130175	ENST00000591462	1578
ENSG00000130175	ENST00000591946	186
ENSG00000130175	ENST00000589126	505
ENSG00000130175	ENST00000588269	397
ENSG00000130175	ENST00000587509	422
ENSG00000130175	ENST00000592741	1608
ENSG00000130175	ENST00000593101	432
ENSG00000130175	ENST00000587327	1578
ENSG00000130175	ENST00000589838	1587
ENSG00000130175	ENST00000586486	603
ENSG00000130175	ENST00000252455	1587
ENSG00000130175	ENST00000412601	1578
ENSG00000137185	ENST00000531941	123
ENSG00000137185	ENST00000425468	1338
ENSG00000137185	ENST00000252207	1185
ENSG00000137185	ENST00000531979	1185
ENSG00000137185	ENST00000527436	786
ENSG00000137185	ENST00000527844	1109
ENSG00000205143	ENST00000378909	1239
ENSG00000196664	ENST00000380659	3150
ENSG00000147955	ENST00000378892	405
ENSG00000147955	ENST00000353468	321
ENSG00000147955	ENST00000277010	672
ENSG00000147955	ENST00000477726	579
ENSG00000131094	ENST00000253407	777
ENSG00000033178	ENST00000322244	3159
ENSG00000033178	ENST00000514261	267
ENSG00000033178	ENST00000505673	812
ENSG00000033178	ENST00000420827	1170
ENSG00000101916	ENST00000218032	3126
ENSG00000101916	ENST00000311912	3180
ENSG00000172992	ENST00000452796	696
ENSG00000172992	ENST00000342350	696
ENSG00000172992	ENST00000588499	696
ENSG00000172992	ENST00000593094	627
ENSG00000172992	ENST00000310604	399
ENSG00000205542	ENST00000451311	135
ENSG00000205542	ENST00000380636	135
ENSG00000205542	ENST00000380635	135
ENSG00000205542	ENST00000380633	135
ENSG00000187626	ENST00000377294	1638
ENSG00000187626	ENST00000423974	1173
ENSG00000130477	ENST00000519716	5112
ENSG00000130477	ENST00000551649	5169
ENSG00000130477	ENST00000552293	5094
ENSG00000130477	ENST00000550896	5031
ENSG00000130477	ENST00000428389	5376
ENSG00000130477	ENST00000252773	5112
ENSG00000106113	ENST00000471646	1236
ENSG00000106113	ENST00000452278	195
ENSG00000106113	ENST00000348438	1317
ENSG00000106113	ENST00000445981	297
ENSG00000106113	ENST00000423776	195
ENSG00000106113	ENST00000341843	1194
ENSG00000106113	ENST00000506074	1113
ENSG00000164073	ENST00000296468	1557
ENSG00000164073	ENST00000513559	1422
ENSG00000164073	ENST00000509826	462
ENSG00000164073	ENST00000541133	555
ENSG00000155629	ENST00000339364	2418
ENSG00000155629	ENST00000371110	1884
ENSG00000155629	ENST00000371109	1215
ENSG00000136448	ENST00000592782	1491
ENSG00000136448	ENST00000543908	414
ENSG00000136448	ENST00000585561	266
ENSG00000136448	ENST00000592654	217
ENSG00000136448	ENST00000258960	1491
ENSG00000226742	ENST00000451882	225
ENSG00000226742	ENST00000589516	138
ENSG00000184708	ENST00000344710	2436
ENSG00000184708	ENST00000397525	2958
ENSG00000184708	ENST00000330125	2958
ENSG00000184708	ENST00000397523	2886
ENSG00000184708	ENST00000445424	284
ENSG00000184708	ENST00000418321	718
ENSG00000184708	ENST00000423097	566
ENSG00000184708	ENST00000397518	191
ENSG00000184708	ENST00000397520	191
ENSG00000184708	ENST00000382180	1923
ENSG00000189134	ENST00000343684	1209
ENSG00000137338	ENST00000259883	2430
ENSG00000137338	ENST00000405948	2430
ENSG00000110344	ENST00000252108	3201
ENSG00000110344	ENST00000431736	3222
ENSG00000110344	ENST00000545354	1617
ENSG00000175318	ENST00000309731	1065
ENSG00000175318	ENST00000564129	633
ENSG00000175318	ENST00000568594	508
ENSG00000175318	ENST00000570275	435
ENSG00000175318	ENST00000562288	144
ENSG00000078618	ENST00000440943	1615
ENSG00000078618	ENST00000352171	3456
ENSG00000078618	ENST00000354831	3660
ENSG00000078618	ENST00000539524	3264
ENSG00000078618	ENST00000544028	2244
ENSG00000167977	ENST00000301738	705
ENSG00000167977	ENST00000564195	741
ENSG00000009950	ENST00000414749	2553
ENSG00000009950	ENST00000429400	2502
ENSG00000009950	ENST00000345114	1728
ENSG00000009950	ENST00000313375	2559
ENSG00000009950	ENST00000354613	2496
ENSG00000009950	ENST00000434326	2166
ENSG00000009950	ENST00000453275	639
ENSG00000009950	ENST00000456640	706
ENSG00000009950	ENST00000395189	2280
ENSG00000213930	ENST00000554550	255
ENSG00000213930	ENST00000473506	363
ENSG00000213930	ENST00000378842	1140
ENSG00000213930	ENST00000554897	255
ENSG00000213930	ENST00000554085	273
ENSG00000213930	ENST00000556244	178
ENSG00000213930	ENST00000450095	813
ENSG00000155545	ENST00000381226	1668
ENSG00000155545	ENST00000381213	1650
ENSG00000155545	ENST00000381199	1653
ENSG00000155545	ENST00000452157	360
ENSG00000155545	ENST00000409421	1464
ENSG00000155545	ENST00000336942	436
ENSG00000155545	ENST00000451637	134
ENSG00000155545	ENST00000440000	72
ENSG00000235109	ENST00000439158	1221
ENSG00000235109	ENST00000396838	1221
ENSG00000235109	ENST00000414429	1221
ENSG00000235109	ENST00000446474	744
ENSG00000235109	ENST00000344279	1221
ENSG00000235109	ENST00000435857	615
ENSG00000235109	ENST00000414431	313
ENSG00000235109	ENST00000453745	651
ENSG00000235109	ENST00000426434	264
ENSG00000235109	ENST00000439636	467
ENSG00000235109	ENST00000447021	443
ENSG00000235109	ENST00000426756	320
ENSG00000235109	ENST00000446222	310
ENSG00000235109	ENST00000434036	234
ENSG00000235109	ENST00000444081	73
ENSG00000235109	ENST00000439628	52
ENSG00000155926	ENST00000338087	831
ENSG00000155926	ENST00000427060	951
ENSG00000155926	ENST00000395352	882
ENSG00000155926	ENST00000524345	507
ENSG00000155926	ENST00000517648	750
ENSG00000155926	ENST00000522119	476
ENSG00000155926	ENST00000519341	274
ENSG00000155926	ENST00000522432	168
ENSG00000155926	ENST00000521302	146
ENSG00000155926	ENST00000523610	121
ENSG00000155926	ENST00000519747	85
ENSG00000155926	ENST00000519558	43
ENSG00000141759	ENST00000269601	429
ENSG00000141759	ENST00000585474	216
ENSG00000141759	ENST00000588162	174
ENSG00000141759	ENST00000592957	216
ENSG00000141759	ENST00000355491	276
ENSG00000141759	ENST00000585769	165
ENSG00000141759	ENST00000592837	216
ENSG00000141759	ENST00000591711	312
ENSG00000141759	ENST00000586825	165
ENSG00000141759	ENST00000586295	261
ENSG00000143952	ENST00000354504	2475
ENSG00000143952	ENST00000272322	2934
ENSG00000143952	ENST00000409558	2898
ENSG00000143952	ENST00000416400	420
ENSG00000143952	ENST00000483277	2898
ENSG00000172382	ENST00000302641	873
ENSG00000172382	ENST00000565903	123
ENSG00000172382	ENST00000562249	123
ENSG00000136944	ENST00000526117	1188
ENSG00000136944	ENST00000373474	1209
ENSG00000136944	ENST00000561065	1152
ENSG00000136944	ENST00000355497	1221
ENSG00000136944	ENST00000425646	1119
ENSG00000187268	ENST00000380625	501
ENSG00000187268	ENST00000333995	501
ENSG00000187268	ENST00000438997	380
ENSG00000187268	ENST00000542843	387
ENSG00000010818	ENST00000367604	7341
ENSG00000010818	ENST00000012134	7341
ENSG00000010818	ENST00000367603	7341
ENSG00000114204	ENST00000476257	1218
ENSG00000114204	ENST00000461846	1218
ENSG00000114204	ENST00000471111	1218
ENSG00000114204	ENST00000466903	618
ENSG00000114204	ENST00000467583	472
ENSG00000114204	ENST00000264677	1218
ENSG00000164074	ENST00000473040	198
ENSG00000164074	ENST00000444616	1245
ENSG00000164074	ENST00000480407	483
ENSG00000164074	ENST00000388795	1149
ENSG00000164074	ENST00000513371	316
ENSG00000164074	ENST00000398965	1245
ENSG00000123594	ENST00000380622	1068
ENSG00000198759	ENST00000361306	1662
ENSG00000198759	ENST00000380602	1665
ENSG00000067225	ENST00000565184	1596
ENSG00000067225	ENST00000335181	1596
ENSG00000067225	ENST00000568883	1101
ENSG00000067225	ENST00000567118	210
ENSG00000067225	ENST00000565154	1596
ENSG00000067225	ENST00000568459	1596
ENSG00000067225	ENST00000561609	1455
ENSG00000067225	ENST00000569857	846
ENSG00000067225	ENST00000562676	509
ENSG00000067225	ENST00000564178	505
ENSG00000067225	ENST00000562997	487
ENSG00000067225	ENST00000567087	455
ENSG00000067225	ENST00000566809	246
ENSG00000067225	ENST00000569050	155
ENSG00000067225	ENST00000449901	1551
ENSG00000067225	ENST00000319622	1596
ENSG00000067225	ENST00000389093	1596
ENSG00000229117	ENST00000546591	78
ENSG00000229117	ENST00000501597	78
ENSG00000134480	ENST00000508855	768
ENSG00000134480	ENST00000256897	972
ENSG00000134480	ENST00000504878	750
ENSG00000241644	ENST00000013222	792
ENSG00000241644	ENST00000409539	789
ENSG00000167978	ENST00000301740	8259
ENSG00000167978	ENST00000576924	3054
ENSG00000167978	ENST00000575009	891
ENSG00000167978	ENST00000571093	6132
ENSG00000167978	ENST00000576415	282
ENSG00000167978	ENST00000571378	2685
ENSG00000167978	ENST00000574340	345
ENSG00000167978	ENST00000572883	553
ENSG00000167978	ENST00000573692	235
ENSG00000167978	ENST00000570539	126
ENSG00000146416	ENST00000367601	578
ENSG00000146416	ENST00000447498	371
ENSG00000146416	ENST00000357847	717
ENSG00000146416	ENST00000367596	144
ENSG00000146416	ENST00000275235	738
ENSG00000146416	ENST00000458219	415
ENSG00000146416	ENST00000344492	561
ENSG00000146416	ENST00000367598	405
ENSG00000174776	ENST00000308378	2094
ENSG00000174776	ENST00000476376	1569
ENSG00000174776	ENST00000472600	2024
ENSG00000174776	ENST00000479765	1557
ENSG00000174776	ENST00000493061	416
ENSG00000174776	ENST00000460448	186
ENSG00000174776	ENST00000466760	356
ENSG00000174776	ENST00000488012	340
ENSG00000174776	ENST00000471198	396
ENSG00000174776	ENST00000453925	1989
ENSG00000198121	ENST00000374431	1095
ENSG00000198121	ENST00000374430	1095
ENSG00000198121	ENST00000358883	1095
ENSG00000198121	ENST00000441240	546
ENSG00000198121	ENST00000538760	1098
ENSG00000198121	ENST00000541779	1098
ENSG00000267127	ENST00000569722	174
ENSG00000267127	ENST00000562771	174
ENSG00000267127	ENST00000591514	174
ENSG00000134571	ENST00000545968	3825
ENSG00000134571	ENST00000544791	2427
ENSG00000134571	ENST00000399249	3825
ENSG00000134571	ENST00000256993	3822
ENSG00000101546	ENST00000306735	1032
ENSG00000101546	ENST00000262197	729
ENSG00000254873	ENST00000534438	117
ENSG00000167283	ENST00000300688	312
ENSG00000167283	ENST00000524422	231
ENSG00000144026	ENST00000295208	1203
ENSG00000144026	ENST00000411425	1203
ENSG00000144026	ENST00000447814	213
ENSG00000161714	ENST00000539433	335
ENSG00000161714	ENST00000412978	110
ENSG00000161714	ENST00000538988	221
ENSG00000161714	ENST00000590644	585
ENSG00000161714	ENST00000538093	381
ENSG00000161714	ENST00000322765	2367
ENSG00000254959	ENST00000458257	426
ENSG00000254959	ENST00000451002	367
ENSG00000169155	ENST00000373464	1404
ENSG00000169155	ENST00000450858	587
ENSG00000169155	ENST00000373457	1404
ENSG00000169155	ENST00000449886	1404
ENSG00000176896	ENST00000380600	1056
ENSG00000176896	ENST00000467590	818
ENSG00000176896	ENST00000314720	1146
ENSG00000176896	ENST00000545566	1056
ENSG00000176896	ENST00000544987	1056
ENSG00000144655	ENST00000273153	1770
ENSG00000144655	ENST00000514182	1770
ENSG00000106125	ENST00000265299	2274
ENSG00000101544	ENST00000262198	3396
ENSG00000101544	ENST00000560752	687
ENSG00000101544	ENST00000559951	514
ENSG00000101544	ENST00000560561	247
ENSG00000101544	ENST00000561195	80
ENSG00000053254	ENST00000557572	240
ENSG00000053254	ENST00000345097	1473
